GUID_,year,Population
2AE1962921C013A3E055000000000001,2011_Population,451.0
2AE19629174D13A3E055000000000001,2011_Population,230.0
2AE196291A5C13A3E055000000000001,2011_Population,745.0
2AE196291E4E13A3E055000000000001,2011_Population,1001.0
2AE196291EE313A3E055000000000001,2011_Population,514.0
2AE19629228813A3E055000000000001,2011_Population,6472.0
2AE196291B2A13A3E055000000000001,2011_Population,617.0
2AE19629183E13A3E055000000000001,2011_Population,270.0
2AE19629177913A3E055000000000001,2011_Population,367.0
2AE19629192A13A3E055000000000001,2011_Population,9151.0
2AE1962922C813A3E055000000000001,2011_Population,327.0
2AE1962920AE13A3E055000000000001,2011_Population,1404.0
2AE19629220913A3E055000000000001,2011_Population,9325.0
2AE19629211913A3E055000000000001,2011_Population,677.0
2AE196291F5013A3E055000000000001,2006_Population,4250.0
2AE19629240313A3E055000000000001,2006_Population,180.0
2AE1962917E613A3E055000000000001,2006_Population,2138.0
2AE1962921D313A3E055000000000001,2006_Population,202.0
2AE196291C1F13A3E055000000000001,2006_Population,374.0
2AE196291C7613A3E055000000000001,2006_Population,410.0
2AE196291F5A13A3E055000000000001,2006_Population,1179.0
2AE1962917CB13A3E055000000000001,2006_Population,565.0
2AE196291BDD13A3E055000000000001,2006_Population,557.0
2AE196291F3E13A3E055000000000001,2006_Population,3196.0
2AE19629170613A3E055000000000001,2006_Population,348.0
2AE19629210013A3E055000000000001,2006_Population,577.0
2AE19629219D13A3E055000000000001,2006_Population,376.0
2AE196291C4713A3E055000000000001,2006_Population,188.0
2AE196291D3D13A3E055000000000001,2006_Population,1975.0
2AE196291F9513A3E055000000000001,2006_Population,215.0
2AE196291AD713A3E055000000000001,2006_Population,152.0
2AE19629203C13A3E055000000000001,2006_Population,151.0
2AE196291F9D13A3E055000000000001,2006_Population,183.0
2AE19629216713A3E055000000000001,2006_Population,709.0
2AE1962922FF13A3E055000000000001,2006_Population,171.0
2AE19629204913A3E055000000000001,2006_Population,1006.0
2AE19629172B13A3E055000000000001,2006_Population,1061.0
2AE196291F7613A3E055000000000001,2006_Population,323.0
2AE19629236713A3E055000000000001,2006_Population,99.0
2AE1962916FD13A3E055000000000001,2006_Population,154.0
2AE196291BA113A3E055000000000001,2006_Population,1316.0
2AE19629210613A3E055000000000001,2006_Population,888.0
2AE19629219F13A3E055000000000001,2006_Population,547.0
2AE19629205C13A3E055000000000001,2006_Population,571.0
2AE1962919FE13A3E055000000000001,2006_Population,275.0
2AE196291F5413A3E055000000000001,2006_Population,406.0
2AE1962919BD13A3E055000000000001,2006_Population,748.0
2AE19629232A13A3E055000000000001,2006_Population,422.0
2AE196291AA513A3E055000000000001,2006_Population,1449.0
2AE196291D7C13A3E055000000000001,2006_Population,1379.0
2AE19629176C13A3E055000000000001,2006_Population,313.0
2AE1962917F813A3E055000000000001,2006_Population,438.0
2AE19629187213A3E055000000000001,2006_Population,893.0
2AE19629201113A3E055000000000001,2006_Population,262.0
2AE196291E8013A3E055000000000001,2006_Population,430.0
2AE19629213F13A3E055000000000001,2006_Population,446.0
2AE1962916DF13A3E055000000000001,2006_Population,233.0
2AE19629181413A3E055000000000001,2006_Population,8805.0
2AE196291D2313A3E055000000000001,2006_Population,2099.0
2AE19629177613A3E055000000000001,2006_Population,429.0
2AE196291F0213A3E055000000000001,2006_Population,2000.0
2AE19629188F13A3E055000000000001,2006_Population,5245.0
2AE196291C3A13A3E055000000000001,2006_Population,831.0
2AE196291E9313A3E055000000000001,2006_Population,1152.0
2AE196291CE813A3E055000000000001,2006_Population,5181.0
2AE196291B7013A3E055000000000001,2006_Population,209.0
2AE19629180113A3E055000000000001,2006_Population,1754.0
2AE19629192513A3E055000000000001,2006_Population,3134.0
2AE196291AA113A3E055000000000001,2006_Population,1573.0
2AE196291FB913A3E055000000000001,2006_Population,83.0
2AE196291E1013A3E055000000000001,2006_Population,384.0
2AE19629198413A3E055000000000001,2006_Population,747.0
2AE19629230B13A3E055000000000001,2006_Population,446.0
2AE19629205A13A3E055000000000001,2006_Population,576.0
2AE19629190213A3E055000000000001,2006_Population,319.0
2AE19629179613A3E055000000000001,2006_Population,460.0
2AE196291A9D13A3E055000000000001,2006_Population,407.0
2AE196291E4013A3E055000000000001,2006_Population,794.0
2AE1962920E913A3E055000000000001,2006_Population,529.0
2AE1962916D813A3E055000000000001,2006_Population,180.0
2AE196291CC113A3E055000000000001,2006_Population,2121.0
2AE196291C1A13A3E055000000000001,2006_Population,105.0
2AE1962918EA13A3E055000000000001,2006_Population,175.0
2AE19629193E13A3E055000000000001,2006_Population,905.0
2AE19629185213A3E055000000000001,2006_Population,390.0
2AE19629191E13A3E055000000000001,2006_Population,5899.0
2AE1962922CC13A3E055000000000001,2006_Population,288.0
2AE1962922E813A3E055000000000001,2006_Population,1314.0
2AE1962921ED13A3E055000000000001,2006_Population,681.0
2AE1962916E013A3E055000000000001,2006_Population,282.0
2AE1962917BF13A3E055000000000001,2006_Population,162.0
2AE1962918DF13A3E055000000000001,2006_Population,217.0
2AE196291F0013A3E055000000000001,2006_Population,256.0
2AE196291FAE13A3E055000000000001,2006_Population,98.0
2AE196291A5213A3E055000000000001,2006_Population,421.0
2AE196291C1B13A3E055000000000001,2006_Population,1139.0
2AE1962916ED13A3E055000000000001,2006_Population,997.0
2AE196291C5413A3E055000000000001,2006_Population,2413.0
2AE196291F1913A3E055000000000001,2006_Population,545.0
2AE1962916E313A3E055000000000001,2006_Population,493.0
2AE196291B3B13A3E055000000000001,2006_Population,1449.0
2AE196291A7C13A3E055000000000001,2006_Population,1359.0
2AE1962918D513A3E055000000000001,2006_Population,354.0
2AE1962918D813A3E055000000000001,2006_Population,2598.0
2AE19629205513A3E055000000000001,2006_Population,93.0
2AE1962922D513A3E055000000000001,2006_Population,119.0
2AE196291C4E13A3E055000000000001,2006_Population,877.0
2AE196291D4513A3E055000000000001,2006_Population,2993.0
2AE196291BEE13A3E055000000000001,2006_Population,406.0
2AE19629170813A3E055000000000001,2006_Population,87.0
2AE1962916AC13A3E055000000000001,2006_Population,366.0
2AE196291D3F13A3E055000000000001,2006_Population,2917.0
2AE19629171713A3E055000000000001,2006_Population,150.0
2AE1962923B013A3E055000000000001,2006_Population,278.0
2AE19629172C13A3E055000000000001,2006_Population,594.0
2AE1962921C913A3E055000000000001,2006_Population,816.0
2AE1962921D613A3E055000000000001,2006_Population,603.0
2AE19629200313A3E055000000000001,2006_Population,152.0
2AE196291AAC13A3E055000000000001,2006_Population,741.0
3576C5999AEA4152E0530100007F0280,2006_Population,
2AE196291B4A13A3E055000000000001,2006_Population,434.0
2AE196291ABE13A3E055000000000001,2006_Population,995.0
2AE196291D3C13A3E055000000000001,2006_Population,1992.0
2AE196291D0D13A3E055000000000001,2006_Population,5921.0
2AE1962921CC13A3E055000000000001,2006_Population,1052.0
2AE19629174813A3E055000000000001,2006_Population,1655.0
2AE19629199113A3E055000000000001,2006_Population,159.0
2AE196291F8413A3E055000000000001,2006_Population,822.0
2AE19629209113A3E055000000000001,2006_Population,667.0
2AE196291F4013A3E055000000000001,2006_Population,6541.0
2AE1962917C013A3E055000000000001,2006_Population,7251.0
2AE1962917EA13A3E055000000000001,2006_Population,1111.0
2AE196291A3413A3E055000000000001,2006_Population,336.0
2AE196291A8F13A3E055000000000001,2006_Population,715.0
2AE19629200413A3E055000000000001,2006_Population,355.0
2AE19629233F13A3E055000000000001,2006_Population,2997.0
2AE196291C0F13A3E055000000000001,2006_Population,819.0
2AE196291C4813A3E055000000000001,2006_Population,705.0
2AE1962921FB13A3E055000000000001,2006_Population,383.0
2AE19629232313A3E055000000000001,2006_Population,599.0
2AE19629173813A3E055000000000001,2006_Population,91.0
2AE196291C5013A3E055000000000001,2006_Population,3920.0
2AE196291D5F13A3E055000000000001,2006_Population,5656.0
3576C5999CF04152E0530100007F0280,2006_Population,
2AE1962916AA13A3E055000000000001,2006_Population,212.0
2AE19629190013A3E055000000000001,2006_Population,446.0
2AE19629191713A3E055000000000001,2006_Population,1057.0
2AE196291B0B13A3E055000000000001,2006_Population,411.0
2AE196291FFB13A3E055000000000001,2006_Population,2243.0
2AE1962923E713A3E055000000000001,2006_Population,769.0
2AE196291CF513A3E055000000000001,2006_Population,368.0
2AE196291DDB13A3E055000000000001,2006_Population,420.0
2AE19629186113A3E055000000000001,2006_Population,341.0
2AE1962922C713A3E055000000000001,2006_Population,197.0
2AE1962923F613A3E055000000000001,2006_Population,1586.0
2AE196291FC213A3E055000000000001,2006_Population,266.0
2AE19629174113A3E055000000000001,2006_Population,146.0
2AE196291DD213A3E055000000000001,2006_Population,4847.0
2AE19629192813A3E055000000000001,2006_Population,351.0
2AE196291A4813A3E055000000000001,2006_Population,314.0
2AE196291E4913A3E055000000000001,2006_Population,671.0
2AE19629213813A3E055000000000001,2006_Population,1638.0
2AE1962921CB13A3E055000000000001,2006_Population,4611.0
2AE196291F8813A3E055000000000001,2006_Population,1205.0
2AE1962920EF13A3E055000000000001,2006_Population,297.0
2AE196291C9013A3E055000000000001,2006_Population,676.0
2AE19629198E13A3E055000000000001,2006_Population,253.0
2AE19629199213A3E055000000000001,2006_Population,444.0
2AE1962923A413A3E055000000000001,2006_Population,122.0
2AE196291EF013A3E055000000000001,2006_Population,9615.0
2AE196291CEC13A3E055000000000001,2006_Population,3692.0
2AE1962923EA13A3E055000000000001,2006_Population,731.0
2AE19629207213A3E055000000000001,2006_Population,1439.0
2AE19629172113A3E055000000000001,2006_Population,333.0
2AE19629184313A3E055000000000001,2006_Population,260.0
2AE19629208813A3E055000000000001,2006_Population,807.0
2AE1962922C013A3E055000000000001,2006_Population,690.0
2AE19629179F13A3E055000000000001,2006_Population,1087.0
2AE196291B1B13A3E055000000000001,2006_Population,515.0
2AE1962923B613A3E055000000000001,2006_Population,209.0
2AE19629179813A3E055000000000001,2006_Population,628.0
2AE1962923D013A3E055000000000001,2006_Population,447.0
2AE19629200F13A3E055000000000001,2006_Population,211.0
2AE196291C4F13A3E055000000000001,2006_Population,788.0
2AE196291EAD13A3E055000000000001,2006_Population,565.0
2AE19629175D13A3E055000000000001,2006_Population,977.0
2AE1962918ED13A3E055000000000001,2006_Population,777.0
2AE19629171E13A3E055000000000001,2006_Population,193.0
2AE196291AF613A3E055000000000001,2006_Population,171.0
2AE19629225613A3E055000000000001,2006_Population,276.0
2AE19629170313A3E055000000000001,2006_Population,343.0
2AE196291A5113A3E055000000000001,2006_Population,854.0
2AE196291FB013A3E055000000000001,2006_Population,682.0
3576C5999C054152E0530100007F0280,2006_Population,
2AE196291C7B13A3E055000000000001,2006_Population,436.0
2AE1962919DF13A3E055000000000001,2006_Population,319.0
2AE1962916F513A3E055000000000001,2006_Population,11075.0
2AE196291A2913A3E055000000000001,2006_Population,1347.0
2AE1962916B213A3E055000000000001,2006_Population,887.0
2AE196291BEA13A3E055000000000001,2006_Population,642.0
2AE1962923F213A3E055000000000001,2006_Population,1115.0
2AE19629187713A3E055000000000001,2006_Population,446.0
2AE196291E8C13A3E055000000000001,2006_Population,569.0
2AE196291A0E13A3E055000000000001,2006_Population,380.0
2AE196291D6913A3E055000000000001,2006_Population,2758.0
2AE19629171013A3E055000000000001,2006_Population,209.0
2AE196291EDA13A3E055000000000001,2006_Population,1124.0
2AE19629194C13A3E055000000000001,2006_Population,707.0
2AE196291FC613A3E055000000000001,2006_Population,209.0
2AE19629206D13A3E055000000000001,2006_Population,746.0
2AE196291D5413A3E055000000000001,2006_Population,558.0
2AE196291B6E13A3E055000000000001,2006_Population,262.0
2AE196291DED13A3E055000000000001,2006_Population,2020.0
2AE19629177F13A3E055000000000001,2006_Population,590.0
2AE196291A6A13A3E055000000000001,2006_Population,1460.0
2AE196291AAF13A3E055000000000001,2006_Population,561.0
2AE196291B3A13A3E055000000000001,2006_Population,3133.0
2AE196291F1213A3E055000000000001,2006_Population,3745.0
2AE19629232613A3E055000000000001,2006_Population,1045.0
2AE19629189313A3E055000000000001,2006_Population,3166.0
2AE19629188613A3E055000000000001,2006_Population,414.0
2AE196291BF313A3E055000000000001,2006_Population,510.0
2AE196291EF813A3E055000000000001,2006_Population,527.0
2AE19629213B13A3E055000000000001,2006_Population,394.0
2AE1962923F513A3E055000000000001,2006_Population,407.0
2AE196291E3B13A3E055000000000001,2006_Population,302.0
2AE1962921BF13A3E055000000000001,2006_Population,1033.0
2AE19629229613A3E055000000000001,2006_Population,463.0
2AE196291CD713A3E055000000000001,2006_Population,2247.0
2AE1962923B913A3E055000000000001,2006_Population,1321.0
2AE1962918E613A3E055000000000001,2006_Population,357.0
2AE19629237413A3E055000000000001,2006_Population,1336.0
2AE196291D6113A3E055000000000001,2006_Population,6610.0
2AE196291F4A13A3E055000000000001,2006_Population,176.0
2AE196291B0313A3E055000000000001,2006_Population,1232.0
2AE19629231713A3E055000000000001,2006_Population,236.0
2AE1962916B113A3E055000000000001,2006_Population,281.0
2AE196291C4013A3E055000000000001,2006_Population,144.0
2AE1962916F813A3E055000000000001,2006_Population,231.0
2AE196291D8113A3E055000000000001,2006_Population,3305.0
2AE19629209613A3E055000000000001,2006_Population,2112.0
2AE196291FE313A3E055000000000001,2006_Population,218.0
2AE1962923FA13A3E055000000000001,2006_Population,1910.0
2AE19629201B13A3E055000000000001,2006_Population,132.0
2AE19629194E13A3E055000000000001,2006_Population,2626.0
2AE19629189E13A3E055000000000001,2006_Population,609.0
2AE19629199E13A3E055000000000001,2006_Population,391.0
2AE1962917D813A3E055000000000001,2006_Population,318.0
2AE196291D4313A3E055000000000001,2006_Population,3237.0
2AE196291D9613A3E055000000000001,2006_Population,2258.0
3576C5999AEB4152E0530100007F0280,2006_Population,
2AE1962921A713A3E055000000000001,2006_Population,1213.0
2AE19629235613A3E055000000000001,2006_Population,646.0
2AE19629190313A3E055000000000001,2006_Population,300.0
2AE196291F1313A3E055000000000001,2006_Population,835.0
2AE196291A4213A3E055000000000001,2006_Population,127.0
2AE196291AAB13A3E055000000000001,2006_Population,876.0
2AE1962923D613A3E055000000000001,2006_Population,873.0
2AE1962919FC13A3E055000000000001,2006_Population,5334.0
2AE196291F9113A3E055000000000001,2006_Population,224.0
2AE196291DCA13A3E055000000000001,2006_Population,3557.0
2AE196291FA013A3E055000000000001,2006_Population,384.0
2AE196291E8713A3E055000000000001,2006_Population,638.0
2AE19629178F13A3E055000000000001,2006_Population,402.0
2AE19629187C13A3E055000000000001,2006_Population,642.0
2AE196291D0E13A3E055000000000001,2006_Population,3522.0
2AE196291D2E13A3E055000000000001,2006_Population,2815.0
2AE196291B3613A3E055000000000001,2006_Population,173.0
2AE196291E1713A3E055000000000001,2006_Population,4601.0
2AE196291BF913A3E055000000000001,2006_Population,654.0
2AE196291AF013A3E055000000000001,2006_Population,359.0
2AE196291B7113A3E055000000000001,2006_Population,198.0
2AE196291AA613A3E055000000000001,2006_Population,286.0
2AE1962916DD13A3E055000000000001,2006_Population,156.0
3576C5999C464152E0530100007F0280,2006_Population,
2AE1962918D013A3E055000000000001,2006_Population,1099.0
2AE196291EE613A3E055000000000001,2006_Population,360.0
2AE196291BC413A3E055000000000001,2006_Population,250.0
2AE196291D5913A3E055000000000001,2006_Population,2029.0
2AE19629178013A3E055000000000001,2006_Population,2634.0
2AE196291DFE13A3E055000000000001,2006_Population,3522.0
2AE196291E0413A3E055000000000001,2006_Population,3038.0
2AE1962918CA13A3E055000000000001,2006_Population,796.0
2AE1962920C213A3E055000000000001,2006_Population,2168.0
2AE196291EA213A3E055000000000001,2006_Population,3367.0
2AE196291CCE13A3E055000000000001,2006_Population,4367.0
2AE19629201713A3E055000000000001,2006_Population,1079.0
2AE1962918BD13A3E055000000000001,2006_Population,8289.0
2AE19629189913A3E055000000000001,2006_Population,570.0
